characteristics,factors,ap_tree_max_depth,ap_tree_min_samples_leaf,feature_order,count,n_windows,avg_leaf_depth,avg_n_stocks
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>mom,2,1,7.0,5.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>mom>hml>hml>hml,2,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>mom>smb>smb,2,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>smb>hml>hml>smb,2,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>smb>smb>hml,2,2,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>smb>smb>hml>hml,2,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>smb>smb>hml>smb>smb,2,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>hml>mom,2,1,8.0,6.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom,2,2,7.0,7.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>hml>hml,2,1,9.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>hml>mom>hml,2,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>mom>hml>hml,2,1,10.0,6.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>mom>hml>mom>smb,2,1,11.0,5.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>mom>hml>smb,2,1,10.0,5.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>mom>smb,2,1,9.0,7.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>smb>hml,2,1,8.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>smb>smb,2,1,8.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>smb>smb>hml>smb,2,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>smb>smb>smb,2,1,9.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>smb>smb>smb>smb>hml>hml,2,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>hml>mom>hml,2,1,8.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>hml>mom>smb,2,1,8.0,7.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>hml,2,1,7.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>hml>hml>mom>smb>hml>smb,2,1,12.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>hml>hml>smb,2,1,9.0,6.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>hml>mom,2,1,8.0,5.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>mom>hml>mom>hml,2,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>mom>smb>hml,2,1,9.0,5.5
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>smb,2,1,7.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>smb>hml,2,1,8.0,5.5
"hml,smb,mom",mkt,14,5,mom>smb,2,1,2.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>hml>smb,1,1,8.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>mom>mom>hml,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>mom>mom>hml>mom,1,1,11.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>smb>hml,1,1,9.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>smb>hml>mom,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>smb>mom,1,1,9.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>smb>mom>smb,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>smb>smb>hml,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>smb>smb>hml>hml,1,1,11.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>hml>smb>smb>smb>hml>hml>hml,1,1,12.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>mom>hml>mom,1,1,8.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>mom>smb>hml>hml,1,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>mom>smb>hml>hml>smb,1,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>mom>smb>hml>hml>smb>mom,1,1,11.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>mom>smb>smb>mom,1,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>hml>hml,1,1,8.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>hml>mom>mom>hml,1,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>hml>mom>mom>hml>hml,1,1,11.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>hml>mom>mom>hml>hml>smb,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>mom,1,1,7.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>hml,1,1,9.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>hml>smb,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>hml>smb>hml,1,1,11.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>hml>smb>hml>hml,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>hml>smb>hml>hml>hml,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>mom,1,1,9.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>mom>hml,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>mom>hml>smb,1,1,11.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>hml>smb>smb>mom>mom>hml>smb>hml,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>hml>mom>smb>hml,1,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>hml>mom>smb>hml>hml,1,1,11.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>hml>mom>smb>hml>hml>smb,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>hml>mom>smb>smb,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>hml>mom>smb>smb>hml,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>hml>smb>hml>mom,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>mom>hml>mom>hml,1,1,10.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>mom>hml>smb>smb,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>mom>mom>hml>hml>hml,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>mom>mom>hml>hml>hml>smb,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>mom>mom>hml>hml>hml>smb>smb,1,1,13.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>mom>smb>hml>hml,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>mom>smb>smb>mom>smb>mom,1,1,12.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>smb>hml>mom>smb,1,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>smb>hml>smb>smb,1,1,10.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>smb>smb>mom>hml>mom,1,1,11.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>smb>smb>mom>hml>smb>hml,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>smb>smb>mom>smb>smb>mom>hml,1,1,13.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>hml>smb>smb>smb>hml>smb>hml,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>hml>hml>hml>mom,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>hml>hml>smb>hml>hml,1,1,12.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>hml>hml>smb>hml>hml>hml,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>hml>hml>smb>smb>mom,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>hml>smb>hml,1,1,10.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>hml>smb>hml>smb,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>mom>hml>hml,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>smb>hml>mom>smb>smb>hml,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>smb>hml>smb,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>smb>mom>smb>mom,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>smb>smb>hml,1,1,10.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>hml>smb>smb>mom>smb,1,1,11.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>mom>hml>hml>hml,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>mom>hml>hml>hml>hml>hml>smb,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>mom>hml>hml>hml>hml>smb,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>mom>hml>hml>mom,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>mom>hml>mom>hml>smb,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>mom>hml>smb,1,1,9.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>mom>smb>hml,1,1,9.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>hml>hml>hml>hml>hml,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>hml>mom>hml,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>hml>hml>mom,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>hml>mom>smb,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>hml>smb,1,1,11.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>hml>smb>smb,1,1,12.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>hml>smb>smb>mom,1,1,13.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>smb>hml,1,1,11.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>smb>smb,1,1,11.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>smb>smb>smb,1,1,12.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>hml>smb>smb>smb>smb,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>mom>mom,1,1,10.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>mom>mom>smb>hml>hml,1,1,13.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>smb>mom>mom,1,1,11.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>smb>mom>smb,1,1,11.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>smb>mom>smb>hml,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>mom>smb>mom>smb>hml>mom,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>smb>hml>mom>mom,1,1,11.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>smb>hml>smb>hml,1,1,11.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>smb>hml>smb>hml>hml>hml,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>smb>mom,1,1,9.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>smb>smb>mom>hml,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>mom>smb>smb>smb>smb>hml,1,1,11.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>hml>hml>hml,1,1,10.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>hml>hml>mom>smb,1,1,11.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>hml>hml>mom>smb>hml,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>hml>smb>smb>smb>smb,1,1,12.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>hml>smb>smb>smb>smb>smb,1,1,13.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>mom>hml>hml,1,1,10.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>mom>hml>hml>mom,1,1,11.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>mom>hml>mom,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>smb>hml,1,1,9.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>smb>hml>hml>smb,1,1,11.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>smb>hml>hml>smb>smb,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>smb>hml>hml>smb>smb>smb,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>hml>smb>mom,1,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>hml>mom,1,1,9.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>hml>smb>smb>smb,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>mom,1,1,8.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>mom>hml>hml,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>mom>hml>hml>hml,1,1,11.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>smb>hml,1,1,9.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>smb>smb>mom,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>mom>smb>smb>smb,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>smb>hml>hml>mom,1,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>smb>hml>mom>smb,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>smb>mom>smb>hml>smb>hml,1,1,12.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>smb>mom>smb>hml>smb>hml>mom,1,1,13.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>mom>smb>smb>smb>smb>hml>smb,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>hml>hml,1,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>hml>hml>smb,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>hml>smb,1,1,9.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>hml>smb>hml,1,1,10.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>mom>smb,1,1,9.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>mom>smb>hml,1,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>mom>smb>mom>hml>smb,1,1,12.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>mom>smb>mom>hml>smb>mom,1,1,13.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>hml>mom>smb>smb,1,1,10.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>smb>hml,1,1,8.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>smb>hml>smb,1,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>smb>smb,1,1,8.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>smb>smb>hml,1,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>hml>smb>smb>hml>smb,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>hml>hml>smb>hml,1,1,10.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>hml>smb,1,1,8.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>hml>smb>smb>smb,1,1,10.0,9.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>mom>hml>hml,1,1,9.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>mom>smb>smb>hml>smb,1,1,10.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>hml,1,1,8.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>mom,1,1,8.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>mom>hml,1,1,9.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>mom>mom>hml>mom,1,1,10.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>mom>smb>smb>smb>smb>smb>smb>hml,1,1,11.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>hml,1,1,6.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb,1,1,6.0,7.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>hml>hml>mom>smb>hml,1,1,11.0,8.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>mom>hml,1,1,8.0,6.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>mom>hml>mom,1,1,9.0,5.0
"hml,smb,mom",mkt,14,5,mom>mom>mom>smb>mom>smb>mom>smb,1,1,8.0,9.0
